type,total_data,seed,foreign_mult,total_foreign_data,f1,recall,precision
C,5000,6,1.0,5000,0.7373085653238001,0.8153214774281806,0.7468671679197995
C,5000,4,1.5,7500,0.7399631433460577,0.7948016415868673,0.757496740547588
C,5000,5,1.5,7500,0.7311432967842122,0.8002735978112175,0.7452229299363057
C,5000,6,1.5,7500,0.7370072895957588,0.8002735978112175,0.7519280205655527
C,5000,4,2.0,10000,0.7359289488582751,0.8030095759233926,0.7496807151979565
C,5000,5,2.0,10000,0.7355421686746988,0.7879616963064295,0.7549148099606815
C,5000,6,2.0,10000,0.7366442810500888,0.8043775649794802,0.75
C,5000,4,3.0,15000,0.724718542100779,0.7879616963064295,0.7422680412371134
C,5000,5,3.0,15000,0.7286562967986212,0.7906976744186046,0.7458064516129033
C,5000,6,3.0,15000,0.7265117503400067,0.7660738714090287,0.7526881720430108
C,5000,4,4.0,20000,0.7149559652883885,0.7660738714090287,0.7387862796833773
C,5000,5,4.0,20000,0.7187614399023795,0.7701778385772914,0.7417654808959157
C,5000,6,4.0,20000,0.7179274147994728,0.7797537619699042,0.7373868046571799
C,5000,4,5.0,25000,0.7128108571991315,0.761969904240766,0.7377483443708609
C,5000,5,5.0,25000,0.7015881516880549,0.7660738714090287,0.7235142118863049
C,5000,6,5.0,25000,0.7048505250183255,0.7373461012311902,0.7373461012311902
C,5000,4,6.0,30000,0.7147962504272584,0.7578659370725034,0.7416331994645248
C,5000,5,6.0,30000,0.7046478162552094,0.7400820793433652,0.7360544217687075
C,5000,6,6.0,30000,0.6975660064801315,0.7359781121751026,0.7289972899728997
C,5000,4,7.0,35000,0.6959294949532641,0.7250341997264022,0.7310344827586207
C,5000,5,7.0,35000,0.6971242719685129,0.7414500683994528,0.7265415549597856
C,5000,6,7.0,35000,0.7027918425040922,0.7318741450068399,0.7369146005509641
C,5000,4,8.0,40000,0.6978457231233637,0.7209302325581395,0.7350069735006973
C,5000,5,8.0,40000,0.7007278600495028,0.7264021887824897,0.7364771151178918
C,5000,6,8.0,40000,0.7029830541266777,0.7291381668946648,0.7382271468144044
C,5000,4,9.0,45000,0.6880457865627406,0.7209302325581395,0.7229080932784636
C,5000,5,9.0,45000,0.6988379582838021,0.7181942544459644,0.7373595505617978
C,5000,6,9.0,45000,0.6751911073707834,0.7168262653898769,0.7090663058186739
C,5000,4,10.0,50000,0.6930570231467608,0.7305061559507524,0.7255434782608695
C,5000,5,10.0,50000,0.684929693270343,0.6949384404924761,0.7288378766140603
C,5000,6,10.0,50000,0.6890110273590173,0.707250341997264,0.7291960507757405
B,7500,4,-1.0,7500,0.5355110048404694,0.36114911080711354,0.6666666666666666
B,7500,5,-1.0,7500,0.5237688955274676,0.34199726402188785,0.6561679790026247
B,7500,6,-1.0,7500,0.5252846180480544,0.3392612859097127,0.6631016042780749
A,7500,4,0.0,0,0.7368967176718315,0.8358413132694938,0.7397094430992736
A,7500,5,0.0,0,0.7528985614470168,0.8290013679890561,0.7593984962406015
A,7500,6,0.0,0,0.7447137314644939,0.826265389876881,0.7512437810945274
C,7500,4,0.25,1875,0.7525801879613423,0.841313269493844,0.754601226993865
C,7500,5,0.25,1875,0.7573296647239389,0.8358413132694938,0.7618453865336658
C,7500,6,0.25,1875,0.7546712006302622,0.8372093023255814,0.758364312267658
C,7500,4,0.5,3750,0.7442597328786587,0.8221614227086184,0.7521902377972466
C,7500,5,0.5,3750,0.7472818145050585,0.8166894664842681,0.7576142131979695
C,7500,6,0.5,3750,0.7463163952515031,0.8358413132694938,0.7496932515337423
C,7500,4,0.75,5625,0.7444697059873824,0.8372093023255814,0.7472527472527473
C,7500,5,0.75,5625,0.7518284005947286,0.8221614227086184,0.760759493670886
C,7500,6,0.75,5625,0.7481542452359573,0.8344733242134063,0.752157829839704
C,7500,4,1.0,7500,0.7499054951256782,0.8248974008207934,0.757537688442211
C,7500,5,1.0,7500,0.7455600331871519,0.826265389876881,0.7521793275217933
C,7500,6,1.0,7500,0.7465347461024591,0.8248974008207934,0.75375
C,7500,4,1.5,11250,0.7429786335847572,0.8084815321477428,0.7557544757033248
C,7500,5,1.5,11250,0.7398415432148417,0.8153214774281806,0.7496855345911949
C,7500,6,1.5,11250,0.737176029035473,0.8166894664842681,0.74625
C,7500,4,2.0,15000,0.7347131178771236,0.8071135430916553,0.7468354430379747
C,7500,5,2.0,15000,0.7369834749808564,0.8098495212038304,0.7484197218710493
C,7500,6,2.0,15000,0.7338708533829966,0.8071135430916553,0.7458912768647282
C,7500,4,3.0,22500,0.7276978131212724,0.7920656634746922,0.7442159383033419
C,7500,5,3.0,22500,0.7255465617227459,0.7783857729138167,0.7467191601049868
C,7500,6,3.0,22500,0.7226607915483237,0.7920656634746922,0.7385204081632653
C,7500,4,4.0,30000,0.7155398744662756,0.7783857729138167,0.7351421188630491
C,7500,5,4.0,30000,0.7104987880505853,0.7783857729138167,0.7294871794871794
C,7500,6,4.0,30000,0.7157887680645971,0.7756497948016415,0.7363636363636363
C,7500,4,5.0,37500,0.7141155355072349,0.7756497948016415,0.7344559585492227
C,7500,5,5.0,37500,0.7113893574307806,0.7688098495212038,0.7336814621409922
C,7500,6,5.0,37500,0.7139896830464734,0.7770177838577291,0.7338501291989664
C,7500,4,6.0,45000,0.6973733826683322,0.7660738714090287,0.7188703465982028
C,7500,5,6.0,45000,0.7142409784383268,0.7647058823529411,0.7384412153236459
C,7500,6,6.0,45000,0.7032121339498388,0.7373461012311902,0.7353342428376535
C,7500,4,7.0,52500,0.7086296828689289,0.7523939808481532,0.7362784471218207
C,7500,5,7.0,52500,0.6987777306561764,0.7414500683994528,0.728494623655914
C,7500,6,7.0,52500,0.7053214968511021,0.7523939808481532,0.7323568575233023
C,7500,4,8.0,60000,0.7026940632610502,0.7332421340629275,0.7362637362637363
C,7500,5,8.0,60000,0.691194470106593,0.7428180574555403,0.7192052980132451
C,7500,6,8.0,60000,0.7009566459429375,0.7346101231190151,0.7336065573770492
C,7500,4,9.0,67500,0.6941926676156915,0.7264021887824897,0.7283950617283951
C,7500,5,9.0,67500,0.6954180605131847,0.7318741450068399,0.7278911564625851
C,7500,6,9.0,67500,0.6848120670362152,0.7482900136798906,0.7103896103896103
C,7500,4,10.0,75000,0.685968858362346,0.6908344733242134,0.7318840579710145
C,7500,5,10.0,75000,0.6941926676156915,0.7264021887824897,0.7283950617283951
C,7500,6,10.0,75000,0.6864514996855853,0.7305061559507524,0.717741935483871
B,11852,4,-1.0,11852,0.5730857570443391,0.4746922024623803,0.6622137404580153
B,11852,5,-1.0,11852,0.524995833829306,0.32694938440492477,0.6770538243626062
B,11852,6,-1.0,11852,0.5068726349834621,0.26812585499316005,0.7153284671532847
A,11852,4,0.0,0,0.7639294860532102,0.8372093023255814,0.7688442211055276
A,11852,5,0.0,0,0.7750717311108075,0.8331053351573188,0.7837837837837838
A,11852,6,0.0,0,0.7662085909318994,0.8399452804377565,0.7703889585947302
C,11852,4,0.25,2963,0.7707184879925453,0.8358413132694938,0.77735368956743
C,11852,5,0.25,2963,0.7683319874764476,0.8344733242134063,0.7750952986022872
C,11852,6,0.25,2963,0.770826144276626,0.8344733242134063,0.7780612244897959
C,11852,4,0.5,5926,0.7634407585626637,0.8331053351573188,0.7699115044247787
C,11852,5,0.5,5926,0.7654427722211739,0.8290013679890561,0.7739463601532567
C,11852,6,0.5,5926,0.7635547576301616,0.8317373461012312,0.770595690747782
C,11852,4,0.75,8889,0.7567801235572829,0.8125854993160054,0.7704280155642024
C,11852,5,0.75,8889,0.7571778219571461,0.8180574555403557,0.7686375321336761
C,11852,6,0.75,8889,0.7542213927997732,0.8235294117647058,0.7629911280101395
C,11852,4,1.0,11852,0.7528532678233277,0.8098495212038304,0.7668393782383419
C,11852,5,1.0,11852,0.7524505887991879,0.8043775649794802,0.7686274509803922
C,11852,6,1.0,11852,0.7525230837199028,0.813953488372093,0.7647814910025706
C,11852,4,1.5,17778,0.7465437028623219,0.8057455540355677,0.7609819121447028
C,11852,5,1.5,17778,0.7466552306527529,0.8043775649794802,0.7616580310880829
C,11852,6,1.5,17778,0.7452491036044537,0.811217510259918,0.7573435504469987
C,11852,4,2.0,23704,0.7407054963084495,0.7852257181942545,0.7622841965471447
C,11852,5,2.0,23704,0.7399922091070941,0.8043775649794802,0.7538461538461538
C,11852,6,2.0,23704,0.7385588690081732,0.801641586867305,0.7532133676092545
C,11852,4,3.0,35556,0.7342591563116032,0.7934336525307798,0.7512953367875648
C,11852,5,3.0,35556,0.7317314279374445,0.7838577291381669,0.7519685039370079
C,11852,6,3.0,35556,0.7306784971945124,0.7961696306429549,0.7461538461538462
C,11852,4,4.0,47408,0.718530261396463,0.7729138166894665,0.7404980340760158
C,11852,5,4.0,47408,0.7210271135379402,0.7824897400820794,0.7399741267787839
C,11852,6,4.0,47408,0.7201390901188062,0.7633378932968536,0.7459893048128342
C,11852,4,5.0,59260,0.7121820189971284,0.7783857729138167,0.7313624678663239
C,11852,5,5.0,59260,0.7174429401475326,0.7660738714090287,0.7417218543046358
C,11852,6,5.0,59260,0.7160107816711591,0.7633378932968536,0.7410358565737052
C,11852,4,6.0,71112,0.7105542131292426,0.7688098495212038,0.7327249022164276
C,11852,5,6.0,71112,0.7099499550157444,0.7564979480164159,0.7363515312916112
